customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,Churn
CUST-13323,Female,1,Yes,No,72,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,83.31,6014.34,1,No
CUST-13324,Male,0,No,No,29,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),62.62,1802.23,1,Yes
CUST-13325,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.49,1587.67,1,No
CUST-13326,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),94.67,117.03,0,Yes
CUST-13327,Male,0,Yes,Yes,44,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,76.27,3355.57,2,Yes
CUST-13328,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.5,245.69,1,No
CUST-13329,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.91,768.61,0,No
CUST-13330,Male,1,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.63,1619.5,5,Yes
CUST-13331,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,89.03,733.78,0,Yes
CUST-13332,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),31.79,2173.91,0,No
CUST-13333,Female,1,No,No,51,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),74.84,3793.77,1,No
CUST-13334,Male,1,Yes,Yes,10,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.16,763.16,1,Yes
CUST-13335,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.33,587.88,0,Yes
CUST-13336,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,94.21,3220.16,0,No
CUST-13337,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.07,1229.86,0,No
CUST-13338,Female,0,Yes,No,23,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.68,1971.45,1,No
CUST-13339,Male,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.11,1202.9,1,No
CUST-13340,Male,1,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,97.73,1980.32,1,Yes
CUST-13341,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.84,94.04,1,Yes
CUST-13342,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),87.78,531.38,2,Yes
CUST-13343,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),75.5,3466.25,1,No
CUST-13344,Female,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,103.05,1575.08,2,No
CUST-13345,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),77.55,1696.35,2,No
CUST-13346,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,53.1,1517.58,0,No
CUST-13347,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.73,520.89,0,No
CUST-13348,Female,0,No,No,29,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.25,2625.44,0,Yes
CUST-13349,Male,0,Yes,Yes,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.32,854.94,0,No
CUST-13350,Female,0,Yes,Yes,12,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.75,1082.42,2,No
CUST-13351,Female,1,No,No,47,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.46,3706.81,1,No
CUST-13352,Male,1,No,Yes,29,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.02,1638.54,2,Yes
CUST-13353,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.74,1100.75,1,No
CUST-13354,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.35,3167.73,2,No
CUST-13355,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,81.55,2127.06,4,Yes
CUST-13356,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.79,4914.02,3,No
CUST-13357,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.46,769.48,3,Yes
CUST-13358,Female,1,No,No,46,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.88,2215.74,2,Yes
CUST-13359,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.79,1124.18,1,No
CUST-13360,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),90.29,2725.51,1,No
CUST-13361,Female,1,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,74.26,1546.28,0,No
CUST-13362,Female,1,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.3,2164.69,0,Yes
CUST-13363,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.33,1948.97,3,Yes
CUST-13364,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,91.37,3205.92,0,Yes
CUST-13365,Female,0,No,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),63.01,628.86,0,No
CUST-13366,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.39,1197.35,1,Yes
CUST-13367,Female,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.24,176.1,2,Yes
CUST-13368,Male,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),98.2,6364.65,2,No
CUST-13369,Male,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,98.76,4152.07,1,No
CUST-13370,Female,0,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.96,310.3,0,No
CUST-13371,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.7,914.55,3,No
CUST-13372,Female,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,105.18,954.82,1,Yes
CUST-13373,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.05,788.51,2,Yes
CUST-13374,Female,1,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.47,1522.21,2,Yes
CUST-13375,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.21,509.28,2,No
CUST-13376,Female,0,No,No,16,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.61,1034.52,1,Yes
CUST-13377,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.6,7462.7,2,No
CUST-13378,Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.83,1149.33,1,No
CUST-13379,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,62.32,4521.08,1,Yes
CUST-13380,Male,0,No,No,16,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.09,1215.51,0,No
CUST-13381,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),100.07,1001.3,1,Yes
CUST-13382,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,83.98,2418.71,2,No
CUST-13383,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),61.54,1487.64,0,No
CUST-13384,Male,1,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,91.07,3532.48,1,No
CUST-13385,Female,1,No,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),98.02,4615.09,0,No
CUST-13386,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.54,216.67,2,No
CUST-13387,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,99.12,7114.19,2,No
CUST-13388,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.87,1892.87,1,No
CUST-13389,Female,0,No,No,37,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),70.0,2569.67,0,No
CUST-13390,Female,0,No,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,97.55,6431.31,1,No
CUST-13391,Male,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.33,333.99,0,No
CUST-13392,Female,1,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),101.63,2240.29,0,No
CUST-13393,Female,0,No,No,9,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),79.68,755.83,0,No
CUST-13394,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,86.55,898.64,0,No
CUST-13395,Male,1,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.06,1448.0,0,No
CUST-13396,Female,0,No,No,61,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,81.0,4925.29,2,No
CUST-13397,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.25,402.37,1,No
CUST-13398,Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.35,883.2,3,No
CUST-13399,Female,0,Yes,No,53,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,81.29,4294.55,1,No
CUST-13400,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.76,1346.65,2,No
CUST-13401,Female,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),104.83,2713.3,1,Yes
CUST-13402,Female,0,No,No,31,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,72.27,2244.95,0,No
CUST-13403,Female,0,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.76,1927.94,1,No
CUST-13404,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.39,2955.68,1,No
CUST-13405,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,79.86,2703.45,1,No
CUST-13406,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,78.61,1579.99,0,Yes
CUST-13407,Female,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,53.71,3903.8,2,No
CUST-13408,Female,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.88,364.76,1,Yes
CUST-13409,Male,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.2,1732.25,1,No
CUST-13410,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),87.57,1243.62,0,Yes
CUST-13411,Male,1,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.51,3271.9,0,No
CUST-13412,Female,0,No,No,14,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,59.95,826.59,1,No
CUST-13413,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,92.66,3154.9,2,No
CUST-13414,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,101.42,2345.56,2,No
CUST-13415,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,106.9,4241.14,0,No
CUST-13416,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),103.32,1348.4,2,Yes
CUST-13417,Female,1,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),87.14,1017.1,1,No
CUST-13418,Female,0,No,No,72,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.45,5336.62,2,No
CUST-13419,Male,0,Yes,Yes,21,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.61,1534.55,3,Yes
CUST-13420,Male,1,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.94,1084.46,1,No
CUST-13421,Male,0,Yes,No,5,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,78.87,418.79,0,No
CUST-13422,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,77.53,1939.66,2,No
CUST-13423,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,84.02,1437.67,1,No
CUST-13424,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),81.31,5830.35,3,No
CUST-13425,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),87.63,1389.64,0,No
CUST-13426,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),87.55,6297.65,5,Yes
CUST-13427,Male,0,Yes,Yes,16,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.17,1085.06,1,No
CUST-13428,Female,0,No,Yes,37,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.69,2337.06,1,No
CUST-13429,Female,0,No,Yes,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.3,4858.6,1,No
CUST-13430,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,85.95,1914.31,2,Yes
CUST-13431,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.96,1763.67,2,No
CUST-13432,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.58,2971.16,1,No
CUST-13433,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,92.08,2342.1,0,No
CUST-13434,Female,1,No,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.91,3008.45,1,No
CUST-13435,Male,0,Yes,Yes,61,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.39,3840.74,1,No
CUST-13436,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,95.07,3033.8,1,No
CUST-13437,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),91.05,648.4,3,No
CUST-13438,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,91.62,4138.07,4,Yes
CUST-13439,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.46,1273.51,0,No
CUST-13440,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,80.73,2514.96,0,No
CUST-13441,Male,1,Yes,No,16,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.58,1295.98,4,No
CUST-13442,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),85.45,3663.34,0,No
CUST-13443,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,74.94,672.49,0,No
CUST-13444,Female,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),64.65,2156.95,0,No
CUST-13445,Female,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.08,930.96,0,No
CUST-13446,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,91.62,2388.56,3,Yes
CUST-13447,Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.16,5363.02,1,No
CUST-13448,Female,1,No,Yes,18,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,72.2,1315.22,2,Yes
CUST-13449,Female,0,No,Yes,11,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),76.0,821.48,0,Yes
CUST-13450,Female,0,No,No,13,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,69.3,928.93,1,No
CUST-13451,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.25,1885.91,2,No
CUST-13452,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.47,1137.6,1,No
CUST-13453,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),92.96,3315.68,1,Yes
CUST-13454,Male,0,No,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,66.41,2249.44,1,No
CUST-13455,Female,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,106.51,2371.99,0,No
CUST-13456,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.07,236.71,1,Yes
CUST-13457,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.31,367.76,0,No
CUST-13458,Male,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.58,3869.51,0,No
CUST-13459,Female,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.88,1292.26,0,No
CUST-13460,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,101.16,1423.23,0,Yes
CUST-13461,Male,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),41.95,926.78,0,No
CUST-13462,Female,1,No,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),93.36,5335.81,2,No
CUST-13463,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),93.02,2496.02,0,No
CUST-13464,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,91.92,6635.6,2,No
CUST-13465,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.91,3410.68,3,Yes
CUST-13466,Male,1,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.52,6790.16,2,No
CUST-13467,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,91.64,2866.44,1,Yes
CUST-13468,Male,0,No,No,29,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,61.63,1798.68,3,No
CUST-13469,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.89,851.42,1,No
CUST-13470,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),97.99,1644.2,0,No
CUST-13471,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,98.36,2059.17,1,No
CUST-13472,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,72.28,5222.8,0,No
CUST-13473,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.48,678.08,0,No
